date,value,cash,positions,return,cum_return
2025-03-06,991491.449216741,-999.9999999996508,20,0.004537852822619648,-0.008508550783258961
2025-03-07,987376.4017011491,-999.9999999996508,20,-0.004150361073555153,-0.012623598298850958
2025-03-10,988711.8241001696,-999.9999999996508,20,0.0013524957622237377,-0.011288175899830444
2025-03-11,997340.6840901298,-999.9999999996508,20,0.008727376147052102,-0.00265931590987023
2025-03-12,999732.4104738414,-999.9999999996508,20,0.002398103699031928,-0.0002675895261586847
2025-03-13,998216.2783325562,-999.9999999996508,20,-0.0015165379509568533,-0.0017837216674438938
2025-03-14,994617.7598558412,-999.9999999996508,20,-0.003604948701824595,-0.005382240144159001
2025-03-17,995979.0144458703,-999.9999999996508,20,0.0013686208360350616,-0.0040209855541297745
2025-03-18,1006878.18889665,-999.9999999996508,20,0.01094317680663548,0.006878188896650039
2025-03-19,1009748.255846864,-999.9999999996508,20,0.0028504609414163884,0.009748255846864007
2025-03-20,1016769.4932795488,-999.9999999996508,20,0.006953453390019737,0.016769493279548797
2025-03-21,1019360.0007894184,-999.9999999996508,20,0.002547782488550032,0.019360000789418352
2025-03-24,1014717.1963142903,-999.9999999996508,20,-0.004554626894848313,0.014717196314290248
2025-03-25,1019449.2641494408,-999.9999999996508,20,0.00466343514462797,0.019449264149440593
2025-03-26,1030946.4579992754,-999.9999999996508,20,0.011277848004949131,0.030946457999275312
2025-03-27,1030436.0022199929,-999.9999999996508,20,-0.0004951331616902532,0.030436002219992764
2025-03-28,1027229.5869981048,-999.9999999996508,20,-0.0031117072918455113,0.027229586998104738
2025-03-31,1019708.662659018,-999.9999999996508,20,-0.007321561250066222,0.01970866265901794
2025-04-01,1017054.7456296236,-58.2781261328812,20,-0.002602622814318223,0.017054745629623724
2025-04-02,1018643.2243646515,-58.2781261328812,20,0.001561841918395812,0.01864322436465149
2025-04-03,1021991.9981726703,-58.2781261328812,20,0.003287484496946824,0.02199199817267017
2025-04-04,1022541.5597491526,-58.2781261328812,20,0.0005377356940807765,0.022541559749152507
2025-04-07,1010491.5514151767,-58.2781261328812,20,-0.011784370247926113,0.010491551415176659
2025-04-08,1017516.8010162036,-58.2781261328812,20,0.006952309092726372,0.017516801016203676
2025-04-09,1017649.2966601452,-58.2781261328812,20,0.00013021469897034343,0.017649296660145364
2025-04-10,1007103.3932968652,-58.2781261328812,20,-0.010363003637786528,0.007103393296865379
2025-04-11,1010376.8330778315,-58.2781261328812,20,0.0032503512576305127,0.01037683307783177
2025-04-14,999050.6498148803,-58.2781261328812,20,-0.011209860412623618,-0.0009493501851194353
2025-04-15,1003312.8187478592,-58.2781261328812,20,0.004266219068841615,0.0033128187478594917
2025-04-16,1012191.4185677365,-58.2781261328812,20,0.00884928374677596,0.012191418567736978
2025-04-17,1008336.4680045074,-58.2781261328812,20,-0.003808519310195213,0.008336468004507935
2025-04-18,1010580.3606512366,-58.2781261328812,20,0.0022253411613386564,0.01058036065123713
2025-04-21,1008702.3701383135,-58.2781261328812,20,-0.0018583287248060687,0.008702370138313986
2025-04-22,1016662.2315579669,-58.2781261328812,20,0.007891189368933516,0.016662231557967422
2025-04-23,1022120.5723218415,-58.2781261328812,20,0.005368883188972218,0.022120572321842058
2025-04-24,1020039.7809380471,-58.2781261328812,20,-0.002035759224635947,0.020039780938047702
2025-04-25,1018166.2492327801,-58.2781261328812,20,-0.0018367241555462543,0.018166249232780762
2025-04-28,1023721.2421321877,-58.2781261328812,20,0.005455880023123472,0.023721242132188403
2025-04-29,1022486.1584201951,-58.2781261328812,20,-0.0012064648667641231,0.022486158420195856
2025-04-30,1019594.2246697394,-58.2781261328812,20,-0.002828335353628586,0.019594224669740035
2025-05-01,1009353.3741835081,-82.57705177138655,20,-0.010044045207835861,0.009353374183508789
2025-05-02,1011636.2251671345,-82.57705177138655,20,0.002261696490065246,0.011636225167135139
2025-05-05,1019301.5780054769,-82.57705177138655,20,0.007577183030467172,0.019301578005477493
2025-05-06,1019452.536757221,-82.57705177138655,20,0.00014810018448074835,0.019452536757221583
2025-05-07,1020682.1541511081,-82.57705177138655,20,0.0012061546266768364,0.020682154151108634
2025-05-08,1021644.0576186465,-82.57705177138655,20,0.0009424123500409998,0.021644057618647183
2025-05-09,1021127.3313111129,-82.57705177138655,20,-0.0005057791935266787,0.02112733131111355
2025-05-12,1027428.8351672792,-82.57705177138655,20,0.006171124465031541,0.027428835167280008
2025-05-13,1030559.771859445,-82.57705177138655,20,0.0030473513931075225,0.030559771859445917
2025-05-14,1033460.0979919913,-82.57705177138655,20,0.0028143211211448804,0.03346009799199212
2025-05-15,1034234.4496603045,-82.57705177138655,20,0.0007492806638762506,0.03423444966030509
2025-05-16,1043583.7115035871,-82.57705177138655,20,0.009039789620577166,0.04358371150358775
2025-05-19,1044132.3590620001,-82.57705177138655,20,0.0005257341144415673,0.04413235906200064
2025-05-20,1038955.9477313351,-82.57705177138655,20,-0.0049576198704494034,0.038955947731335705
2025-05-21,1043400.505870457,-82.57705177138655,20,0.004277908171975042,0.04340050587045763
2025-05-22,1034518.5515095196,-82.57705177138655,20,-0.00851250724047492,0.0345185515095201
2025-05-23,1033772.5608303138,-82.57705177138655,20,-0.0007210993733435256,0.033772560830314324
2025-05-26,1034243.3039230009,-82.57705177138655,20,0.0004553642750093623,0.034243303923001456
2025-05-27,1026552.2530120949,-82.57705177138655,20,-0.00743640387298905,0.026552253012095406
2025-05-28,1027221.3979008634,-82.57705177138655,20,0.0006518371439985238,0.027221397900863975
2025-05-29,1018950.961690999,-82.57705177138655,20,-0.008051269401869177,0.018950961690999524
2025-05-30,1022237.8324973867,-82.57705177138655,20,0.0032257399325017477,0.02223783249738731
2025-06-02,1031049.6799472022,-305.3304627980872,20,0.008620153911039985,0.031049679947202646
2025-06-03,1035014.0650421149,-305.3304627980872,20,0.003844999103356228,0.03501406504211535
2025-06-04,1038344.5782205178,-305.3304627980872,20,0.003217843400289855,0.03834457822051829
2025-06-05,1040111.4690837712,-305.3304627980872,20,0.001701642114105839,0.040111469083771834
2025-06-06,1040857.5389025024,-305.3304627980872,20,0.0007172979444101113,0.04085753890250299
2025-06-09,1045178.4513923915,-305.3304627980872,20,0.0041513005655366975,0.04517845139239207
2025-06-10,1045477.7855198807,-305.3304627980872,20,0.0002863952343166165,0.04547778551988135
2025-06-11,1047891.9445485576,-305.3304627980872,20,0.0023091442612301893,0.04789194454855816
2025-06-12,1046587.1925954797,-305.3304627980872,20,-0.00124512070148608,0.046587192595480165
2025-06-13,1045865.425741842,-305.3304627980872,20,-0.0006896385305916741,0.04586542574184249
2025-06-16,1048617.6726151637,-305.3304627980872,20,0.0026315497248314834,0.04861767261516414
2025-06-17,1044496.5079648673,-305.3304627980872,20,-0.0039300926905214695,0.04449650796486759
2025-06-18,1049210.8865276414,-305.3304627980872,20,0.00451354171777929,0.04921088652764172
2025-06-19,1059018.443331402,-305.3304627980872,20,0.009347555319616063,0.05901844333140227
2025-06-20,1057148.3907218128,-305.3304627980872,20,-0.001765835733423593,0.0571483907218131
2025-06-23,1056456.4519534796,-305.3304627980872,20,-0.000654533246615352,0.056456451953479814
2025-06-24,1058314.08952618,-305.3304627980872,20,0.001758366442143,0.058314089526180224
2025-06-25,1060035.459532935,-305.3304627980872,20,0.0016265209201984376,0.06003545953293532
2025-06-26,1057289.6368222712,-305.3304627980872,20,-0.002590312131514616,0.057289636822271506
2025-06-27,1055572.105856055,-305.3304627980872,20,-0.00162446590451637,0.05557210585605521
2025-06-30,1059329.9494522368,-65.0836917992226,20,0.003560006536108995,0.05932994945223702
2025-07-01,1061910.333355475,-65.0836917992226,20,0.0024358642031905298,0.061910333355475355
2025-07-02,1060583.3025424238,-65.0836917992226,20,-0.0012496637158223578,0.06058330254242428
2025-07-03,1062226.5848460563,-65.0836917992226,20,0.0015494137044145262,0.06222658484605681
2025-07-04,1058785.1022075769,-65.0836917992226,20,-0.0032398762068058806,0.05878510220757738
2025-07-07,1059931.9761875852,-65.0836917992226,20,0.001083198070710445,0.05993197618758561
2025-07-08,1065781.9293841955,-65.0836917992226,20,0.005519177954845578,0.06578192938419614
2025-07-09,1067161.096932457,-65.0836917992226,20,0.0012940429090015915,0.06716109693245786
2025-07-10,1062017.8742208204,-65.0836917992226,20,-0.004819537299870502,0.062017874220821056
2025-07-11,1065358.4910857796,-65.0836917992226,20,0.0031455373266764397,0.06535849108578029
2025-07-14,1069688.1681131162,-65.0836917992226,20,0.004064056431299479,0.06968816811311696
2025-07-15,1076322.1974661911,-65.0836917992226,20,0.006201834843865939,0.07632219746619207
2025-07-16,1078236.181870013,-65.0836917992226,20,0.0017782634310874457,0.07823618187001391
2025-07-17,1066564.2515502407,-65.0836917992226,20,-0.010825021934924739,0.0665642515502416
2025-07-18,1067228.6115496801,-65.0836917992226,20,0.0006228973064432708,0.06722861154968096
2025-07-21,1071473.6071775046,-65.0836917992226,20,0.0039775879149832605,0.07147360717750528
2025-07-22,1078921.8946730972,-65.0836917992226,20,0.00695144280334925,0.07892189467309807
2025-07-23,1080218.6625482978,-65.0836917992226,20,0.0012019107978094024,0.08021866254829857
2025-07-24,1088159.043602552,-65.0836917992226,20,0.007350716414695535,0.08815904360255278
2025-07-25,1084602.7898225496,-65.0836917992226,20,-0.0032681378709391584,0.08460278982255032
2025-07-28,1093936.9244291524,-65.0836917992226,20,0.008606039643443975,0.09393692442915302
2025-07-29,1089519.6493969054,-65.0836917992226,20,-0.004037961361028186,0.08951964939690615
2025-07-30,1087955.8036230516,-81.57262308883105,20,-0.0014353534373789945,0.08795580362305233
2025-07-31,1091668.7234386022,-81.57262308883105,20,0.0034127487561406156,0.09166872343860288
2025-08-01,1096177.0429970957,-81.57262308883105,20,0.004129750593470316,0.0961770429970965
2025-08-04,1088527.1074216377,-81.57262308883105,20,-0.006978740910813075,0.0885271074216385
2025-08-05,1092944.2710918696,-81.57262308883105,20,0.004057927120156624,0.09294427109187042
2025-08-06,1095650.411599788,-81.57262308883105,20,0.002476009600393514,0.09565041159978893
2025-08-07,1101482.75235059,-81.57262308883105,20,0.005323176707692667,0.10148275235059079
2025-08-08,1107891.238920772,-81.57262308883105,20,0.00581805439668126,0.10789123892077268
2025-08-11,1114965.7846374356,-81.57262308883105,20,0.006385595867293814,0.11496578463743612
2025-08-12,1111035.8617825278,-81.57262308883105,20,-0.003524702649225886,0.11103586178252822
2025-08-13,1098969.6318567935,-81.57262308883105,20,-0.01086034244329015,0.09896963185679408
2025-08-14,1100646.8747440886,-81.57262308883105,20,0.0015261958462502445,0.10064687474408918
2025-08-15,1102110.8133648448,-81.57262308883105,20,0.0013300711194010884,0.1021108133648454
2025-08-18,1108307.1296856704,-81.57262308883105,20,0.0056222262277851875,0.1083071296856708
2025-08-19,1111299.629442105,-81.57262308883105,20,0.0027000636161957914,0.11129962944210536
2025-08-20,1114035.360420667,-81.57262308883105,20,0.002461740205866425,0.11403536042066742
2025-08-21,1117241.6623097083,-81.57262308883105,20,0.0028780970541459894,0.11724166230970856
2025-08-22,1122290.0620186261,-81.57262308883105,20,0.004518628224515986,0.12229006201862647
2025-08-25,1115995.4078953895,-81.57262308883105,20,-0.005608758676802883,0.11599540789538976
2025-08-26,1118766.7084923626,-81.57262308883105,20,0.002483254480589059,0.1187667084923627
2025-08-27,1109156.9882672685,-81.57262308883105,20,-0.008589565771083829,0.1091569882672685
2025-08-28,1120241.163286566,-81.57262308883105,20,0.009993332897458629,0.12024116328656587
2025-08-29,1117741.894773054,-257.6972609963075,20,-0.0022310093535393705,0.11774189477305375
2025-09-01,1115187.4335564284,-257.6972609963075,20,-0.0022853766406816245,0.11518743355642824
2025-09-02,1112895.0000709067,-257.6972609963075,20,-0.0020556485990977924,0.11289500007090658
2025-09-03,1115695.9262815977,-257.6972609963075,20,0.0025167928784948224,0.11569592628159753
2025-09-04,1116595.5215227408,-257.6972609963075,20,0.0008063086186407276,0.11659552152274077
2025-09-05,1119082.1875639646,-257.6972609963075,20,0.0022270069987677665,0.11908218756396471
2025-09-08,1119511.327731124,-257.6972609963075,20,0.00038347511195180317,0.11951132773112416
2025-09-09,1119129.082778654,-257.6972609963075,20,-0.0003414391109776149,0.1191290827786542
2025-09-10,1121717.2853893195,-257.6972609963075,20,0.002312693549379796,0.12171728538931981
2025-09-11,1123664.53363729,-257.6972609963075,20,0.0017359527871538827,0.12366453363729013
2025-09-12,1125796.5782634565,-257.6972609963075,20,0.001897403150444843,0.1257965782634567
2025-09-15,1114184.705729305,-257.6972609963075,20,-0.010314361189534549,0.11418470572930528
2025-09-16,1117818.7382529746,-257.6972609963075,20,0.003261606899630509,0.11781873825297473
2025-09-17,1118440.9629971965,-257.6972609963075,20,0.0005566418981259869,0.11844096299719675
2025-09-18,1109557.4899259394,-257.6972609963075,20,-0.007942728642065466,0.10955748992593972
2025-09-19,1105196.6278290835,-257.6972609963075,20,-0.003930271424824494,0.1051966278290839
2025-09-22,1101468.6222460663,-257.6972609963075,20,-0.003373160475833137,0.10146862224606679
2025-09-23,1093430.3337532696,-257.6972609963075,20,-0.007297791630600736,0.09343033375327003
2025-09-24,1089990.728130205,-257.6972609963075,20,-0.0031457016664773185,0.08999072813020548
2025-09-25,1085749.9201490586,-257.6972609963075,20,-0.0038906826193111366,0.08574992014905902
2025-09-26,1087064.6295386609,-257.6972609963075,20,0.0012108768006373616,0.08706462953866145
2025-09-29,1091067.220163884,-76.00243359186993,20,0.0036820171648137556,0.09106722016388469
2025-09-30,1096221.1412267087,-76.00243359186993,20,0.0047237429258029096,0.09622114122670933
2025-10-01,1092498.3418483373,-76.00243359186993,20,-0.0033960295403584473,0.09249834184833805
2025-10-02,1087610.8928108995,-76.00243359186993,20,-0.004473644352785966,0.08761089281090029
2025-10-03,1095610.793909142,-76.00243359186993,20,0.007355480853604712,0.09561079390914284
2025-10-06,1104228.1683105899,-76.00243359186993,20,0.007865360992566517,0.10422816831059056
2025-10-07,1108638.8035298367,-76.00243359186993,20,0.003994315075293686,0.10863880352983757
2025-10-08,1108799.739934503,-76.00243359186993,20,0.00014516576918821578,0.10879973993450398
2025-10-09,1122267.2156790253,-76.00243359186993,20,0.012145994681886929,0.1222672156790261
2025-10-10,1131481.5236461908,-76.00243359186993,20,0.008210440293036969,0.13148152364619148
2025-10-13,1140363.7447526306,-76.00243359186993,20,0.007850080554401728,0.14036374475263136
2025-10-14,1144862.3325688296,-76.00243359186993,20,0.003944870956218427,0.14486233256883052
2025-10-15,1159881.3643528174,-76.00243359186993,20,0.013118635626947484,0.15988136435281808
2025-10-16,1165044.6484296499,-76.00243359186993,20,0.004451562233447337,0.1650446484296504
2025-10-17,1161449.1591177657,-76.00243359186993,20,-0.003086138644326164,0.16144915911776625
2025-10-20,1156536.3506591732,-76.00243359186993,20,-0.004229895402674599,0.1565363506591737
2025-10-21,1154024.6470366658,-76.00243359186993,20,-0.0021717463710292373,0.15402464703666618
2025-10-22,1151656.1496857563,-76.00243359186993,20,-0.002052380213014904,0.1516561496857567
2025-10-23,1149949.132247646,-76.00243359186993,20,-0.0014822283878533904,0.1499491322476465
2025-10-24,1152205.7517817128,-76.00243359186993,20,0.001962364656648674,0.15220575178171303
2025-10-27,1141796.0671591486,-76.00243359186993,20,-0.00903457095789284,0.14179606715914894
2025-10-28,1135026.0232765856,-94.10195579364995,20,-0.005929293397731961,0.13502602327658586
2025-10-29,1143589.0763007891,-94.10195579364995,20,0.007544367132203522,0.14358907630078943
2025-10-30,1140495.0180175006,-94.10195579364995,20,-0.0027055682389840463,0.14049501801750086
2025-10-31,1135787.6302645127,-94.10195579364995,20,-0.0041274952355080385,0.1357876302645129
2025-11-03,1136376.488917179,-94.10195579364995,20,0.0005184584133295367,0.13637648891717924
2025-11-04,1123973.505025217,-94.10195579364995,20,-0.010914502379207325,0.12397350502521731
2025-11-05,1111502.4666044172,-94.10195579364995,20,-0.011095491455130113,0.11150246660441732
2025-11-06,1108368.2435048325,-94.10195579364995,20,-0.0028198075971522796,0.10836824350483276
2025-11-07,1100635.290371831,-94.10195579364995,20,-0.006976880814041242,0.10063529037183128
2025-11-10,1096922.8449614507,-94.10195579364995,20,-0.0033730023404267007,0.09692284496145076
2025-11-11,1097236.072362642,-94.10195579364995,20,0.00028555098713645144,0.09723607236264198
2025-11-12,1096050.414976766,-94.10195579364995,20,-0.001080585496358033,0.09605041497676603
2025-11-13,1092281.1932816925,-94.10195579364995,20,-0.003438912702891983,0.09228119328169249
2025-11-14,1087348.965482849,-94.10195579364995,20,-0.004515529361102444,0.08734896548284898
2025-11-17,1076709.3987787827,-94.10195579364995,20,-0.009784868558128101,0.0767093987787828
2025-11-18,1080950.8436008939,-94.10195579364995,20,0.0039392660888089015,0.08095084360089388
2025-11-19,1088423.4833050598,-94.10195579364995,20,0.006913024536132406,0.08842348330505989
2025-11-20,1080893.7118969278,-94.10195579364995,20,-0.006918053058968754,0.08089371189692796
2025-11-21,1088712.048162761,-94.10195579364995,20,0.007233214681314326,0.08871204816276124
2025-11-24,1093040.4823337453,-94.10195579364995,20,0.00397573828478226,0.09304048233374562
2025-11-25,1092143.4256034498,-94.10195579364995,20,-0.0008206985420889934,0.09214342560345012
2025-11-26,1083637.627857241,-94.10195579364995,20,-0.007788169160574232,0.08363762785724149
2025-11-27,1086505.6268936116,-154.18463159795215,20,0.002646640318352267,0.08650562689361219
2025-11-28,1082633.2782258973,-154.18463159795215,20,-0.003564039220657844,0.08263327822589783
2025-12-01,1078642.6823811377,-154.18463159795215,20,-0.0036860088499209853,0.07864268238113814
2025-12-02,1077180.8680800986,-154.18463159795215,20,-0.0013552349864480728,0.07718086808009894
2025-12-03,1077311.212355279,-154.18463159795215,20,0.00012100500393463776,0.07731121235527927
2025-12-04,1074203.193880807,-154.18463159795215,20,-0.00288497737592186,0.07420319388080743
2025-12-05,1071463.1702204824,-154.18463159795215,20,-0.002550749872959779,0.07146317022048287
2025-12-08,1081053.0256562915,-154.18463159795215,20,0.00895024271700895,0.08105302565629202
2025-12-09,1085598.0797697555,-154.18463159795215,20,0.004204284161458904,0.08559807976975597
2025-12-10,1087493.7749674912,-154.18463159795215,20,0.0017462219518089572,0.08749377496749156
2025-12-11,1089079.9906818634,-154.18463159795215,20,0.001458597511898141,0.08907999068186379
2025-12-12,1084078.5183014448,-154.18463159795215,20,-0.004592382950022955,0.0840785183014452
2025-12-15,1084982.7978933756,-154.18463159795215,20,0.000834145845217682,0.08498279789337615
2025-12-16,1070939.6115953817,-154.18463159795215,20,-0.01294323405427289,0.07093961159538242
2025-12-17,1067409.925541322,-154.18463159795215,20,-0.00329587776550877,0.06740992554132252
