date,value,cash,positions,return,cum_return
2025-05-06,954377.7295793891,87676.41782825474,18,-0.005356420110754434,-0.04562227042061062
2025-05-07,954191.6032858305,87676.41782825474,18,-0.00019502371837687438,-0.04580839671416925
2025-05-08,962502.8108836506,87676.41782825474,18,0.008710208273893683,-0.03749718911634914
2025-05-09,955957.766111376,87676.41782825474,18,-0.006800026657860614,-0.044042233888623716
2025-05-12,987570.269925082,87676.41782825474,18,0.033068933518160204,-0.012429730074917655
2025-05-13,994373.2340050775,87676.41782825474,18,0.0068885873614963344,-0.005626765994922178
2025-05-14,1002291.5227726635,87676.41782825474,18,0.007963095241102947,0.0022915227726638676
2025-05-15,1001660.3399197654,87676.41782825474,18,-0.0006297397898289425,0.0016603399197656632
2025-05-16,1005399.2749531893,87676.41782825474,18,0.003732737420474752,0.005399274953189703
2025-05-19,1005472.8336660003,87676.41782825474,18,7.316368197529677e-05,0.005472833666000598
2025-05-20,999847.6092297152,87676.41782825474,18,-0.005594606087740095,-0.0001523907702845051
2025-05-21,985907.2912808396,87676.41782825474,18,-0.01394244264845046,-0.01409270871916013
2025-05-22,988812.8322223021,87676.41782825474,18,0.002947073185438853,-0.011187167777697682
2025-05-23,983166.0178385221,87676.41782825474,18,-0.005710700953474812,-0.01683398216147769
2025-05-27,1001545.5171468023,87676.41782825474,18,0.018694197088592768,0.0015455171468026219
2025-05-28,996883.3168609339,87676.41782825474,18,-0.004655005894440012,-0.003116683139065768
2025-05-29,997732.4264060034,87676.41782825474,18,0.0008517642242658052,-0.0022675735939962083
2025-05-30,995826.3936387252,87676.41782825474,18,-0.0019103646597355972,-0.004173606361274507
2025-06-02,999155.5784960644,100903.91664994223,18,0.0033431377985218003,-0.0008444215039352665
2025-06-03,999559.0520427315,100903.91664994223,18,0.0004038145363451928,-0.00044094795726812297
2025-06-04,1005033.5935912027,100903.91664994223,18,0.005476956601296656,0.005033593591203145
2025-06-05,1005748.4415002017,100903.91664994223,18,0.0007112676765805848,0.0057484415002022615
2025-06-06,1014961.759274185,100903.91664994223,18,0.009160658265838784,0.014961759274185527
2025-06-09,1014351.977605764,100903.91664994223,18,-0.0006007927518935086,0.014351977605764565
2025-06-10,1016757.662364627,100903.91664994223,18,0.002371646935160676,0.0167576623646275
2025-06-11,1012936.1328433836,100903.91664994223,18,-0.0037585450916158836,0.01293613284338413
2025-06-12,1012503.898415946,100903.91664994223,18,-0.0004267143933588402,0.01250389841594668
2025-06-13,1000224.2594441222,100903.91664994223,18,-0.012127991794436799,0.00022425944412285403
2025-06-16,1011266.3119949427,100903.91664994223,18,0.011039576821459285,0.011266311994943434
2025-06-17,1005425.7432209913,100903.91664994223,18,-0.005775500186918747,0.005425743220992096
2025-06-18,1003019.3368378248,100903.91664994223,18,-0.002393420299203197,0.0030193368378255148
2025-06-20,996362.8853478528,100903.91664994223,18,-0.00663641392094938,-0.003637114652146445
2025-06-23,1000250.5963897549,100903.91664994223,18,0.003901902709417815,0.000250596389755664
2025-06-24,1015023.7440965043,100903.91664994223,18,0.014769446536768482,0.015023744096504865
2025-06-25,1012065.9813560214,100903.91664994223,18,-0.0029139837936655866,0.012065981356021993
2025-06-26,1022555.1915649836,100903.91664994223,18,0.010364156489983234,0.0225551915649842
2025-06-27,1028834.7273839739,100903.91664994223,18,0.006141023849656202,0.028834727383974634
2025-06-30,1032679.1407237826,104491.35270776342,18,0.0037366675496888213,0.032679140723783195
2025-07-01,1033423.334017273,104491.35270776342,18,0.0007206432900046522,0.0334233340172736
2025-07-02,1037541.8609339523,104491.35270776342,18,0.003985324098178644,0.03754186093395284
2025-07-03,1043589.5174142597,104491.35270776342,18,0.005828831306009752,0.043589517414260204
2025-07-07,1036484.47431783,104491.35270776342,18,-0.006808273730109948,0.03648447431783053
2025-07-08,1037118.1392006921,104491.35270776342,18,0.0006113597439836305,0.03711813920069251
2025-07-09,1042454.3840890293,104491.35270776342,18,0.005145262325128908,0.042454384089029684
2025-07-10,1046101.2830465706,104491.35270776342,18,0.003498377495652516,0.04610128304657102
2025-07-11,1045176.4050629303,104491.35270776342,18,-0.0008841189649885228,0.045176405062930636
2025-07-14,1048004.691087797,104491.35270776342,18,0.0027060370011859902,0.04800469108779759
2025-07-15,1043168.7876004195,104491.35270776342,18,-0.004614391069526658,0.04316878760042009
2025-07-16,1047408.4925174492,104491.35270776342,18,0.0040642559166117476,0.04740849251744983
2025-07-17,1055535.4098526358,104491.35270776342,18,0.007759071454207511,0.055535409852636386
2025-07-18,1053565.0480036824,104491.35270776342,18,-0.0018666942203563464,0.05356504800368311
2025-07-21,1052000.9768158346,104491.35270776342,18,-0.00148455113503565,0.052000976815835376
2025-07-22,1058547.6059898532,104491.35270776342,18,0.006223025755958567,0.05854760598985398
2025-07-23,1060847.3142384088,104491.35270776342,18,0.002172512823743311,0.06084731423840961
2025-07-24,1055546.42176181,104491.35270776342,18,-0.004996847713569674,0.055546421761810905
2025-07-25,1058413.597801233,104491.35270776342,18,0.002716295541637326,0.058413597801233674
2025-07-28,1054527.3912703544,104491.35270776342,18,-0.003671727705456429,0.054527391270355
2025-07-29,1053841.0880333306,104491.35270776342,18,-0.0006508159415347103,0.05384108803333132
2025-07-30,1052566.9140324155,106495.11636528742,18,-0.0012090760318455018,0.05256691403241631
2025-07-31,1052437.413011805,106495.11636528742,18,-0.00012303352773501697,0.05243741301180571
2025-08-01,1037298.042090881,106495.11636528742,18,-0.014385055808305847,0.037298042090881944
2025-08-04,1050655.5262635206,106495.11636528742,18,0.01287719019088751,0.050655526263521544
2025-08-05,1047807.00217752,106495.11636528742,18,-0.0027111874584916373,0.047807002177520985
2025-08-06,1052474.661242411,106495.11636528742,18,0.004454693521985353,0.05247466124241207
2025-08-07,1048886.2632015455,106495.11636528742,18,-0.0034094863971637634,0.04888626320154654
2025-08-08,1050214.3518797276,106495.11636528742,18,0.0012661894094487813,0.05021435187972867
2025-08-11,1047939.9404719193,106495.11636528742,18,-0.00216566399396223,0.047939940471920295
2025-08-12,1065102.6973460908,106495.11636528742,18,0.01637761498663992,0.06510269734609175
2025-08-13,1069061.6666248813,106495.11636528742,18,0.0037169836191899286,0.06906166662488222
2025-08-14,1067047.987367849,106495.11636528742,18,-0.0018835950440441174,0.06704798736785
2025-08-15,1069697.8070917286,106495.11636528742,18,0.0024833182342773874,0.06969780709172957
2025-08-18,1065856.532682414,106495.11636528742,18,-0.0035909902627155876,0.06585653268241498
2025-08-19,1064475.2980368307,106495.11636528742,18,-0.0012958917107793733,0.06447529803683172
2025-08-20,1055988.8316800331,106495.11636528742,18,-0.007972440856494178,0.0559888316800341
2025-08-21,1053822.778392216,106495.11636528742,18,-0.002051208519289971,0.05382277839221694
2025-08-22,1073012.605818298,106495.11636528742,18,0.018209729206422498,0.07301260581829894
2025-08-25,1068070.6535939567,106495.11636528742,18,-0.004605679558230769,0.0680706535939577
2025-08-26,1071148.8450514432,106495.11636528742,18,0.0028820110796310416,0.07114884505144414
2025-08-27,1070613.400534515,106495.11636528742,18,-0.0004998787231128565,0.07061340053451604
2025-08-28,1074355.672968252,106495.11636528742,18,0.0034954470323915743,0.07435567296825307
2025-08-29,1071482.2076884166,107352.35356713407,18,-0.0026745940400693113,0.07148220768841762
2025-09-02,1059406.462975016,107352.35356713407,18,-0.01127013087735007,0.05940646297501706
2025-09-03,1072507.8530890043,107352.35356713407,18,0.012366726626527269,0.07250785308900531
2025-09-04,1081006.3760132203,107352.35356713407,18,0.00792397267743894,0.08100637601322136
2025-09-05,1079477.6275871545,107352.35356713407,18,-0.0014141900177350175,0.0794776275871556
2025-09-08,1080823.435669039,107352.35356713407,18,0.0012467216063500874,0.08082343566904004
2025-09-09,1085843.1400464678,107352.35356713407,18,0.00464433339597381,0.08584314004646898
2025-09-10,1083106.2096518583,107352.35356713407,18,-0.002520557798516232,0.08310620965185955
2025-09-11,1091256.4427345085,107352.35356713407,18,0.007524869685005209,0.09125644273450972
2025-09-12,1089871.36025673,107352.35356713407,18,-0.001269254799822872,0.08987136025673137
2025-09-15,1100838.5888487676,107352.35356713407,18,0.010062865207737914,0.10083858884876884
2025-09-16,1102421.9740009396,107352.35356713407,18,0.001438344520451329,0.10242197400094089
2025-09-17,1094206.7159195794,107352.35356713407,18,-0.007452008645605246,0.09420671591958074
2025-09-18,1101853.2533065767,107352.35356713407,18,0.006988201841341413,0.10185325330657813
2025-09-19,1110517.9396384372,107352.35356713407,18,0.007863738937883502,0.11051793963843859
2025-09-22,1110773.9818354186,107352.35356713407,18,0.00023056106330421322,0.11077398183542009
2025-09-23,1099693.4135384022,107352.35356713407,18,-0.009975538208688683,0.09969341353840355
2025-09-24,1095083.4436399622,107352.35356713407,18,-0.0041920501129554255,0.09508344363996346
2025-09-25,1086934.4354439557,107352.35356713407,18,-0.007441449547369583,0.08693443544395696
2025-09-26,1091567.0081586528,107352.35356713407,18,0.004262053499855201,0.09156700815865393
2025-09-29,1093922.640317412,109748.36771485972,18,0.002158027992008371,0.09392264031741315
2025-09-30,1090001.656485054,109748.36771485972,18,-0.0035843337433992817,0.09000165648505498
2025-10-01,1092577.0858026736,109748.36771485972,18,0.0023627755997406297,0.09257708580267465
2025-10-02,1096909.0681451352,109748.36771485972,18,0.0039649214675585576,0.09690906814513633
2025-10-03,1097557.8333511567,109748.36771485972,18,0.0005914484845297441,0.09755783335115775
2025-10-06,1103178.2572990272,109748.36771485972,18,0.005120845368767224,0.1031782572990283
2025-10-07,1095476.0449206033,109748.36771485972,18,-0.006981838453997136,0.09547604492060446
2025-10-08,1098710.5393200943,109748.36771485972,18,0.0029525925413782517,0.09871053932009555
2025-10-09,1094076.9680173397,109748.36771485972,18,-0.004217281200944778,0.094076968017341
2025-10-10,1070323.3751673198,109748.36771485972,18,-0.021711080247914905,0.07032337516732112
2025-10-13,1084516.677761183,109748.36771485972,18,0.013260761114970876,0.08451667776118432
2025-10-14,1086928.6448401888,109748.36771485972,18,0.0022240018327657207,0.08692864484019025
2025-10-15,1086722.7719268317,109748.36771485972,18,-0.0001894079379860525,0.08672277192683309
2025-10-16,1077560.136048092,109748.36771485972,18,-0.008431438187766815,0.07756013604809331
2025-10-17,1081626.3196633623,109748.36771485972,18,0.0037735096903110943,0.08162631966336376
2025-10-20,1091440.6739521672,109748.36771485972,18,0.009073701434946013,0.0914406739521687
2025-10-21,1090689.8092699922,109748.36771485972,18,-0.0006879573943823214,0.0906898092699937
2025-10-22,1087814.026635175,109748.36771485972,18,-0.0026366640729336144,0.08781402663517679
2025-10-23,1091639.4932971927,109748.36771485972,18,0.0035166550240675054,0.09163949329719445
2025-10-24,1097600.2807162933,109748.36771485972,18,0.005460399202942501,0.09760028071629501
2025-10-27,1111807.5267117245,109748.36771485972,18,0.012943916146012313,0.11180752671172622
2025-10-28,1112604.3149974819,111634.07581973067,18,0.000716660273126557,0.11260431499748358
2025-10-29,1108974.7124099084,111634.07581973067,18,-0.0032622582338103223,0.10897471240991008
2025-10-30,1090017.0348192968,111634.07581973067,18,-0.01709477896877809,0.09001703481929835
2025-10-31,1091583.460412656,111634.07581973067,18,0.0014370652414792406,0.09158346041265752
2025-11-03,1096208.7517705583,111634.07581973067,18,0.004237231073612957,0.0962087517705601
2025-11-04,1083081.5572002516,111634.07581973067,18,-0.01197508645055434,0.08308155720025345
2025-11-05,1086745.0852254855,111634.07581973067,18,0.0033825043006956435,0.0867450852254874
2025-11-06,1075883.3523332227,111634.07581973067,18,-0.009994738453322771,0.07588335233322474
2025-11-07,1076676.4949287307,111634.07581973067,18,0.0007372012902586711,0.07667649492873263
2025-11-10,1098140.7392471065,111634.07581973067,18,0.0199356486553528,0.09814073924710853
2025-11-11,1094282.6773103403,111634.07581973067,18,-0.0035132672879536475,0.09428267731034246
2025-11-12,1092396.1496430573,111634.07581973067,18,-0.0017239856815791654,0.0923961496430592
2025-11-13,1076407.0252024801,111634.07581973067,18,-0.014636745511966143,0.07640702520248199
2025-11-14,1073924.63695482,111634.07581973067,18,-0.0023061799017831675,0.07392463695482188
2025-11-17,1069216.4873632567,111634.07581973067,18,-0.004384059578811383,0.06921648736325858
2025-11-18,1063311.2984139742,111634.07581973067,18,-0.005522912355986009,0.06331129841397609
2025-11-19,1065986.2035132176,111634.07581973067,18,0.0025156368631022996,0.06598620351321949
2025-11-20,1050543.415662917,111634.07581973067,18,-0.014486855270176124,0.05054341566291898
2025-11-21,1065138.335416082,111634.07581973067,18,0.013892733546814195,0.06513833541608394
2025-11-24,1079590.9225249987,111634.07581973067,18,0.013568741851048838,0.07959092252500066
2025-11-25,1095009.1612926435,111634.07581973067,18,0.014281556509926796,0.09500916129264536
2025-11-26,1099372.6237378118,111634.07581973067,18,0.003984863870926336,0.09937262373781386
2025-11-28,1106193.2932764126,111634.07581973067,18,0.0062041471575040585,0.10619329327641469
2025-12-01,1098653.1429327698,111634.07581973067,18,-0.006816304518814986,0.09865314293277194
2025-12-02,1099209.0482998232,111634.07581973067,18,0.0005059880551285811,0.09920904829982535
2025-12-03,1100730.213568373,111634.07581973067,18,0.0013838725862951318,0.10073021356837497
2025-12-04,1101052.1224466367,111634.07581973067,18,0.0002924502973533638,0.10105212244663897
2025-12-05,1104258.837759371,111634.07581973067,18,0.002912410091548301,0.10425883775937317
2025-12-08,1097043.6449644472,111634.07581973067,18,-0.006533968801702206,0.0970436449644494
2025-12-09,1093679.0334601167,111634.07581973067,18,-0.0030669805342516954,0.09367903346011897
2025-12-10,1091059.2670965355,111634.07581973067,18,-0.0023953703814664218,0.09105926709653778
2025-12-11,1091191.934418744,111634.07581973067,18,0.00012159497307728806,0.09119193441874618
2025-12-12,1084933.2337737023,111634.07581973067,18,-0.0057356551561899005,0.08493323377370454
2025-12-15,1080093.396128153,111634.07581973067,18,-0.004460954365564929,0.08009339612815536
2025-12-16,1078826.9616270803,111634.07581973067,18,-0.0011725231406954917,0.07882696162708269
